"","Site","Station_Ammend","Observation.id","Observation.date","Description","Media.file","Total.length","FPS","Station","Start.Date","SD_card","Subject","Behavior","Behavioral.category","Modifiers","Behavior.type","Start..s.","Stop..s.","Duration..s.","Comment.start","Comment.stop","Observer","StationDeployDate","Video_file_name","Date.modified","RFID","Treatment","Date_recorded","Time_recorded","RFID_DateTime","Night","Exclude","time_diff","group_id","inds","Individual_ID","group_sum","Behave_prop"
"1047","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0132.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Move","Other",NA,"STATE",4020.051,4021.4,1.349,"",NA,"TASH",2022-04-16,"SYCW0132.AVI",2022-04-18 18:15:00,"R24","C",2022-04-18,18H 15M 0S,2022-04-18 18:15:00,3,NA,0,11,1," 956000014832966",219.072,0.00615779287174993
"1048","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0132.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie2","Sniff station/cue","Exploration",NA,"STATE",4021.4,4025.399,3.999,"",NA,"TASH",2022-04-16,"SYCW0132.AVI",2022-04-18 18:15:00,"R24","C",2022-04-18,18H 15M 0S,2022-04-18 18:15:00,3,NA,0,11,1," 956000014832966",219.072,0.0182542725679229
"1049","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0132.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie2","Forage","Foraging",NA,"STATE",4025.4,4027.975,2.575,"",NA,"TASH",2022-04-16,"SYCW0132.AVI",2022-04-18 18:15:00,"R24","C",2022-04-18,18H 15M 0S,2022-04-18 18:15:00,3,NA,0,11,1," 956000014832966",219.072,0.0117541264972247
"1050","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0132.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie2","Sniff station/cue","Exploration",NA,"STATE",4027.976,4028.75,0.774,"",NA,"TASH",2022-04-16,"SYCW0132.AVI",2022-04-18 18:15:00,"R24","C",2022-04-18,18H 15M 0S,2022-04-18 18:15:00,3,NA,0,11,1," 956000014832966",219.072,0.00353308501314636
"1051","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0132.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie2","Enter station","Exploration",NA,"STATE",4028.751,4031.05,2.299,"",NA,"TASH",2022-04-16,"SYCW0132.AVI",2022-04-18 18:15:00,"R24","C",2022-04-18,18H 15M 0S,2022-04-18 18:15:00,3,NA,0,11,1," 956000014832966",219.072,0.0104942667250949
"1052","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0132.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie2","Forage","Foraging",NA,"STATE",4031.051,4047.46,16.409,"",NA,"TASH",2022-04-16,"SYCW0132.AVI",2022-04-18 18:15:00,"R24","C",2022-04-18,18H 15M 0S,2022-04-18 18:15:00,3,NA,0,11,1," 956000014832966",219.072,0.0749023152205667
"1053","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0133.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Forage","Foraging",NA,"STATE",4047.46,4050.438,2.978,"",NA,"TASH",2022-04-16,"SYCW0133.AVI",2022-04-18 18:16:00,"R24","C",2022-04-18,18H 16M 0S,2022-04-18 18:16:00,3,NA,60,11,1," 956000014832966",219.072,0.0135937043529068
"1054","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0133.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Enter station","Exploration",NA,"STATE",4050.439,4053.514,3.075,"",NA,"TASH",2022-04-16,"SYCW0133.AVI",2022-04-18 18:16:00,"R24","C",2022-04-18,18H 16M 0S,2022-04-18 18:16:00,3,NA,0,11,1," 956000014832966",219.072,0.0140364811568799
"1055","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0133.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Forage","Foraging",NA,"STATE",4053.515,4079.21,25.695,"",NA,"TASH",2022-04-16,"SYCW0133.AVI",2022-04-18 18:16:00,"R24","C",2022-04-18,18H 16M 0S,2022-04-18 18:16:00,3,NA,0,11,1," 956000014832966",219.072,0.117290205959684
"1056","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0134.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Bipedal","Vigilance",NA,"STATE",4079.211,4081.034,1.823,"",NA,"TASH",2022-04-16,"SYCW0134.AVI",2022-04-18 18:16:00,"R24","C",2022-04-18,18H 16M 0S,2022-04-18 18:16:00,3,NA,0,11,1," 956000014832966",219.072,0.00832146508910313
"1057","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0134.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Forage","Foraging",NA,"STATE",4081.035,4109.965,28.93,"",NA,"TASH",2022-04-16,"SYCW0134.AVI",2022-04-18 18:16:00,"R24","C",2022-04-18,18H 16M 0S,2022-04-18 18:16:00,3,NA,0,11,1," 956000014832966",219.072,0.132057040607654
"1058","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0135.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Enter station","Exploration",NA,"STATE",4109.966,4114.539,4.573,"",NA,"TASH",2022-04-16,"SYCW0135.AVI",2022-04-18 18:18:00,"R24","C",2022-04-18,18H 18M 0S,2022-04-18 18:18:00,3,NA,120,11,1," 956000014832966",219.072,0.0208744157172071
"1059","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0135.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Forage","Foraging",NA,"STATE",4114.54,4156.295,41.755,"",NA,"TASH",2022-04-16,"SYCW0135.AVI",2022-04-18 18:18:00,"R24","C",2022-04-18,18H 18M 0S,2022-04-18 18:18:00,3,NA,0,11,1," 956000014832966",219.072,0.190599437627812
"1060","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0136.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Sniff station/cue","Exploration",NA,"STATE",4156.296,4157.319,1.023,"",NA,"TASH",2022-04-16,"SYCW0136.AVI",2022-04-18 18:19:00,"R24","C",2022-04-18,18H 19M 0S,2022-04-18 18:19:00,3,NA,60,11,1," 956000014832966",219.072,0.00466969763365469
"1061","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0136.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Enter station","Exploration",NA,"STATE",4157.32,4158.77,1.45,"",NA,"TASH",2022-04-16,"SYCW0136.AVI",2022-04-18 18:19:00,"R24","C",2022-04-18,18H 19M 0S,2022-04-18 18:19:00,3,NA,0,11,1," 956000014832966",219.072,0.00661882851300029
"1062","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0136.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie2","Move","Other",NA,"STATE",4157.82,4158.769,0.949,"",NA,"TASH",2022-04-16,"SYCW0136.AVI",2022-04-18 18:19:00,"R24","C",2022-04-18,18H 19M 0S,2022-04-18 18:19:00,3,NA,0,11,1," 956000014832966",219.072,0.00433190914402571
"1063","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0136.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Roll over","Other",NA,"STATE",4158.77,4161.87,3.1,"",NA,"TASH",2022-04-16,"SYCW0136.AVI",2022-04-18 18:19:00,"R24","C",2022-04-18,18H 19M 0S,2022-04-18 18:19:00,3,NA,0,11,1," 956000014832966",219.072,0.0141505988898627
"1064","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0136.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie2","Agression","Other",NA,"STATE",4158.77,4160.769,1.999,"",NA,"TASH",2022-04-16,"SYCW0136.AVI",2022-04-18 18:19:00,"R24","C",2022-04-18,18H 19M 0S,2022-04-18 18:19:00,3,NA,0,11,1," 956000014832966",219.072,0.00912485392930178
"1065","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0136.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie2","Roll over","Other",NA,"STATE",4160.77,4165.244,4.474,"",NA,"TASH",2022-04-16,"SYCW0136.AVI",2022-04-18 18:19:00,"R24","C",2022-04-18,18H 19M 0S,2022-04-18 18:19:00,3,NA,0,11,1," 956000014832966",219.072,0.0204225094945954
"1066","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0136.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Enter station","Exploration",NA,"STATE",4161.871,4165.245,3.374,"",NA,"TASH",2022-04-16,"SYCW0136.AVI",2022-04-18 18:19:00,"R24","C",2022-04-18,18H 19M 0S,2022-04-18 18:19:00,3,NA,0,11,1," 956000014832966",219.072,0.0154013292433538
"1067","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0136.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Roll over","Other",NA,"STATE",4165.245,4167.72,2.475,"",NA,"TASH",2022-04-16,"SYCW0136.AVI",2022-04-18 18:19:00,"R24","C",2022-04-18,18H 19M 0S,2022-04-18 18:19:00,3,NA,0,11,1," 956000014832966",219.072,0.0112976555652936
"1068","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0136.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie2","Agression","Other",NA,"STATE",4165.245,4167.72,2.475,"",NA,"TASH",2022-04-16,"SYCW0136.AVI",2022-04-18 18:19:00,"R24","C",2022-04-18,18H 19M 0S,2022-04-18 18:19:00,3,NA,0,11,1," 956000014832966",219.072,0.0112976555652936
"1069","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0136.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Move","Other",NA,"STATE",4167.721,4169.07,1.349,"",NA,"TASH",2022-04-16,"SYCW0136.AVI",2022-04-18 18:19:00,"R24","C",2022-04-18,18H 19M 0S,2022-04-18 18:19:00,3,NA,0,11,1," 956000014832966",219.072,0.00615779287174993
"1070","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0136.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie2","Roll over","Other",NA,"STATE",4167.721,4169.822,2.101,"",NA,"TASH",2022-04-16,"SYCW0136.AVI",2022-04-18 18:19:00,"R24","C",2022-04-18,18H 19M 0S,2022-04-18 18:19:00,3,NA,0,11,1," 956000014832966",219.072,0.00959045427987146
"1071","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0136.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie2","Sniff station/cue","Exploration",NA,"STATE",4169.823,4170.449,0.626,"",NA,"TASH",2022-04-16,"SYCW0136.AVI",2022-04-18 18:19:00,"R24","C",2022-04-18,18H 19M 0S,2022-04-18 18:19:00,3,NA,0,11,1," 956000014832966",219.072,0.0028575080338884
"1072","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0137.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Enter station","Exploration",NA,"STATE",4170.45,4179.975,9.525,"",NA,"TASH",2022-04-16,"SYCW0137.AVI",2022-04-18 18:19:00,"R24","C",2022-04-18,18H 19M 0S,2022-04-18 18:19:00,3,NA,0,11,1," 956000014832966",219.072,0.043478856266433
"1073","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0137.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Forage","Foraging",NA,"STATE",4179.976,4181.25,1.274,"",NA,"TASH",2022-04-16,"SYCW0137.AVI",2022-04-18 18:19:00,"R24","C",2022-04-18,18H 19M 0S,2022-04-18 18:19:00,3,NA,0,11,1," 956000014832966",219.072,0.00581543967280164
"1074","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0137.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Sniff station/cue","Exploration",NA,"STATE",4181.251,4200.76,19.509,"",NA,"TASH",2022-04-16,"SYCW0137.AVI",2022-04-18 18:19:00,"R24","C",2022-04-18,18H 19M 0S,2022-04-18 18:19:00,3,NA,0,11,1," 956000014832966",219.072,0.0890529141104295
"1075","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0145.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Sniff station/cue","Exploration",NA,"STATE",4415.24,4429.889,14.649,"",NA,"TASH",2022-04-16,"SYCW0145.AVI",2022-04-18 18:36:00,"R24","C",2022-04-18,18H 36M 0S,2022-04-18 18:36:00,3,NA,480,14,1," 956000014837636",133.374,0.109834000629808
"1076","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0145.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Forage","Foraging",NA,"STATE",4429.89,4443.277,13.387,"",NA,"TASH",2022-04-16,"SYCW0145.AVI",2022-04-18 18:36:00,"R24","C",2022-04-18,18H 36M 0S,2022-04-18 18:36:00,3,NA,0,14,1," 956000014837636",133.374,0.100371886574595
"1077","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0145.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Sniff station/cue","Exploration",NA,"STATE",4443.278,4461.745,18.467,"",NA,"TASH",2022-04-16,"SYCW0145.AVI",2022-04-18 18:36:00,"R24","C",2022-04-18,18H 36M 0S,2022-04-18 18:36:00,3,NA,0,14,1," 956000014837636",133.374,0.138460269617767
"1078","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0146.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Enter station","Exploration",NA,"STATE",4461.746,4477.024,15.278,"",NA,"TASH",2022-04-16,"SYCW0146.AVI",2022-04-18 18:36:00,"R24","C",2022-04-18,18H 36M 0S,2022-04-18 18:36:00,3,NA,0,14,1," 956000014837636",133.374,0.11455006223102
"1079","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0147.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Sniff station/cue","Exploration",NA,"STATE",4477.025,4512.644,35.619,"",NA,"TASH",2022-04-16,"SYCW0147.AVI",2022-04-18 18:37:00,"R24","C",2022-04-18,18H 37M 0S,2022-04-18 18:37:00,3,NA,60,14,1," 956000014837636",133.374,0.267061046380854
"1080","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0148.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Forage","Foraging",NA,"STATE",4512.645,4532.854,20.209,"",NA,"TASH",2022-04-16,"SYCW0148.AVI",2022-04-18 18:37:00,"R24","C",2022-04-18,18H 37M 0S,2022-04-18 18:37:00,3,NA,0,14,1," 956000014837636",133.374,0.151521286007768
"1081","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0148.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Sniff station/cue","Exploration",NA,"STATE",4532.855,4537.759,4.904,"",NA,"TASH",2022-04-16,"SYCW0148.AVI",2022-04-18 18:37:00,"R24","C",2022-04-18,18H 37M 0S,2022-04-18 18:37:00,3,NA,0,14,1," 956000014837636",133.374,0.0367687855204163
"1082","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0149.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Forage","Foraging",NA,"STATE",4537.76,4548.621,10.861,"",NA,"TASH",2022-04-16,"SYCW0149.AVI",2022-04-18 18:38:00,"R24","C",2022-04-18,18H 38M 0S,2022-04-18 18:38:00,3,NA,60,14,1," 956000014837636",133.374,0.0814326630377735
"1083","Perup_Sanctuary","I19","I19_NH32_20220413_TASH","23/11/2023 13:27",NA,"C:/Users/21116718/Desktop/I19_NH32_20220413/SYCW0043.AVI",1937.75,30,"I19","2022-04-13T00:00:00","NH32","Woylie1","Sniff station/cue","Exploration",NA,"STATE",242.67,246.845,4.175,"",NA,"TASH",2022-04-13,"SYCW0043.AVI",2022-04-13 19:09:00,"R54","F",2022-04-13,19H 9M 0S,2022-04-13 19:09:00,1,NA,480,4,1," 956000014811647",10.717,0.389567976112718
"1084","Perup_Sanctuary","I19","I19_NH32_20220413_TASH","23/11/2023 13:27",NA,"C:/Users/21116718/Desktop/I19_NH32_20220413/SYCW0043.AVI",1937.75,30,"I19","2022-04-13T00:00:00","NH32","Woylie1","Enter station","Exploration",NA,"STATE",246.846,247.79,0.944,"",NA,"TASH",2022-04-13,"SYCW0043.AVI",2022-04-13 19:09:00,"R54","F",2022-04-13,19H 9M 0S,2022-04-13 19:09:00,1,NA,0,4,1," 956000014811647",10.717,0.0880843519641691
"1085","Perup_Sanctuary","I19","I19_NH32_20220413_TASH","23/11/2023 13:27",NA,"C:/Users/21116718/Desktop/I19_NH32_20220413/SYCW0045.AVI",1937.75,30,"I19","2022-04-13T00:00:00","NH32","Woylie1","Sniff station/cue","Exploration",NA,"STATE",253.621,256.294,2.673,"",NA,"TASH",2022-04-13,"SYCW0045.AVI",2022-04-13 19:10:00,"R54","F",2022-04-13,19H 10M 0S,2022-04-13 19:10:00,1,NA,60,4,1," 956000014811647",10.717,0.249416814407017
"1086","Perup_Sanctuary","I19","I19_NH32_20220413_TASH","23/11/2023 13:27",NA,"C:/Users/21116718/Desktop/I19_NH32_20220413/SYCW0045.AVI",1937.75,30,"I19","2022-04-13T00:00:00","NH32","Woylie1","Enter station","Exploration",NA,"STATE",256.295,259.22,2.925,"",NA,"TASH",2022-04-13,"SYCW0045.AVI",2022-04-13 19:10:00,"R54","F",2022-04-13,19H 10M 0S,2022-04-13 19:10:00,1,NA,0,4,1," 956000014811647",10.717,0.272930857516096
"1087","Perup_Sanctuary","I19","I19_NH32_20220413_TASH","23/11/2023 13:27",NA,"C:/Users/21116718/Desktop/I19_NH32_20220413/SYCW0047.AVI",1937.75,30,"I19","2022-04-13T00:00:00","NH32","Woylie1","Forage","Foraging",NA,"STATE",265.35,267.949,2.599,"",NA,"TASH",2022-04-13,"SYCW0047.AVI",2022-04-13 19:31:00,"R54","F",2022-04-13,19H 31M 0S,2022-04-13 19:31:00,1,NA,540,6,1," 956000014811647",5.598,0.464272954626652
"1088","Perup_Sanctuary","I19","I19_NH32_20220413_TASH","23/11/2023 13:27",NA,"C:/Users/21116718/Desktop/I19_NH32_20220413/SYCW0047.AVI",1937.75,30,"I19","2022-04-13T00:00:00","NH32","Woylie1","Sniff station/cue","Exploration",NA,"STATE",267.95,270.949,2.999,"",NA,"TASH",2022-04-13,"SYCW0047.AVI",2022-04-13 19:31:00,"R54","F",2022-04-13,19H 31M 0S,2022-04-13 19:31:00,1,NA,0,6,1," 956000014811647",5.598,0.535727045373348
"1089","Perup_Sanctuary","I19","I19_NH32_20220413_TASH","23/11/2023 13:27",NA,"C:/Users/21116718/Desktop/I19_NH32_20220413/SYCW0160.AVI",1937.75,30,"I19","2022-04-13T00:00:00","NH32","Woylie1","Sniff station/cue","Exploration",NA,"STATE",927.61,930.955,3.345,"",NA,"TASH",2022-04-13,"SYCW0160.AVI",2022-04-14 18:45:00,"R54","F",2022-04-14,18H 45M 0S,2022-04-14 18:45:00,2,NA,180,11,1," 956000014809200",54.359,0.0615353483323829
"1090","Perup_Sanctuary","I19","I19_NH32_20220413_TASH","23/11/2023 13:27",NA,"C:/Users/21116718/Desktop/I19_NH32_20220413/SYCW0160.AVI",1937.75,30,"I19","2022-04-13T00:00:00","NH32","Woylie1","Enter station","Exploration",NA,"STATE",930.956,933.96,3.004,"",NA,"TASH",2022-04-13,"SYCW0160.AVI",2022-04-14 18:45:00,"R54","F",2022-04-14,18H 45M 0S,2022-04-14 18:45:00,2,NA,0,11,1," 956000014809200",54.359,0.05526223808385
"1091","Perup_Sanctuary","I19","I19_NH32_20220413_TASH","23/11/2023 13:27",NA,"C:/Users/21116718/Desktop/I19_NH32_20220413/SYCW0161.AVI",1937.75,30,"I19","2022-04-13T00:00:00","NH32","Woylie1","Bipedal","Vigilance",NA,"STATE",933.961,937.736,3.775,"",NA,"TASH",2022-04-13,"SYCW0161.AVI",2022-04-14 18:45:00,"R54","F",2022-04-14,18H 45M 0S,2022-04-14 18:45:00,2,NA,0,11,1," 956000014809200",54.359,0.0694457219595651
"1092","Perup_Sanctuary","I19","I19_NH32_20220413_TASH","23/11/2023 13:27",NA,"C:/Users/21116718/Desktop/I19_NH32_20220413/SYCW0161.AVI",1937.75,30,"I19","2022-04-13T00:00:00","NH32","Woylie1","Forage","Foraging",NA,"STATE",937.737,939.81,2.073,"",NA,"TASH",2022-04-13,"SYCW0161.AVI",2022-04-14 18:45:00,"R54","F",2022-04-14,18H 45M 0S,2022-04-14 18:45:00,2,NA,0,11,1," 956000014809200",54.359,0.0381353593701135
"1093","Perup_Sanctuary","I19","I19_NH32_20220413_TASH","23/11/2023 13:27",NA,"C:/Users/21116718/Desktop/I19_NH32_20220413/SYCW0162.AVI",1937.75,30,"I19","2022-04-13T00:00:00","NH32","Woylie1","Sniff station/cue","Exploration",NA,"STATE",939.811,940.86,1.049,"",NA,"TASH",2022-04-13,"SYCW0162.AVI",2022-04-14 18:46:00,"R54","F",2022-04-14,18H 46M 0S,2022-04-14 18:46:00,2,NA,60,11,1," 956000014809200",54.359,0.0192976324067772
"1094","Perup_Sanctuary","I19","I19_NH32_20220413_TASH","23/11/2023 13:27",NA,"C:/Users/21116718/Desktop/I19_NH32_20220413/SYCW0162.AVI",1937.75,30,"I19","2022-04-13T00:00:00","NH32","Woylie1","Enter station","Exploration",NA,"STATE",940.861,945.16,4.299,"",NA,"TASH",2022-04-13,"SYCW0162.AVI",2022-04-14 18:46:00,"R54","F",2022-04-14,18H 46M 0S,2022-04-14 18:46:00,2,NA,0,11,1," 956000014809200",54.359,0.0790853400540849
